RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long
25958,43217,STANDARD,RICKENBACKER AIR FORCE BASE,OH,39.98,-82.98
25959,43218,PO BOX,COLUMBUS,OH,39.98,-82.98
25960,43219,STANDARD,COLUMBUS,OH,39.98,-82.98
25961,43219,STANDARD,VICTORIAS SECRET,OH,39.98,-82.98
25962,43220,STANDARD,COLUMBUS,OH,39.98,-82.98
25963,43220,STANDARD,UPPER ARLINGTON,OH,39.98,-82.98
25964,43220,STANDARD,UPPER ARLNGTN,OH,39.98,-82.98
25965,43221,STANDARD,COLUMBUS,OH,39.98,-82.98
25966,43221,STANDARD,UPPER ARLINGTON,OH,39.98,-82.98
25967,43221,STANDARD,UPPER ARLNGTN,OH,39.98,-82.98
25968,43222,STANDARD,COLUMBUS,OH,39.98,-82.98
25969,43223,STANDARD,COLUMBUS,OH,39.98,-82.98
25970,43224,STANDARD,COLUMBUS,OH,39.98,-82.98
25971,43226,PO BOX,COLUMBUS,OH,39.98,-82.98
25972,43227,STANDARD,COLUMBUS,OH,39.98,-82.98
25973,43228,STANDARD,COLUMBUS,OH,39.98,-82.98
25974,43228,STANDARD,NEW ROME,OH,39.98,-82.98
25975,43228,STANDARD,LINCOLN VILLAGE FIN UNIT,OH,39.98,-82.98
25976,43229,STANDARD,COLUMBUS,OH,39.98,-82.98
25977,43230,STANDARD,COLUMBUS,OH,39.98,-82.98
25978,43230,STANDARD,GAHANNA,OH,39.98,-82.98
25979,43231,STANDARD,COLUMBUS,OH,39.98,-82.98
25980,43232,STANDARD,COLUMBUS,OH,39.98,-82.98
25981,43234,PO BOX,COLUMBUS,OH,39.98,-82.98
25982,43235,STANDARD,COLUMBUS,OH,39.98,-82.98
25983,43236,PO BOX,COLUMBUS,OH,39.98,-82.98
25984,43240,STANDARD,COLUMBUS,OH,39.98,-82.98
25985,43251,UNIQUE,COLUMBUS,OH,39.98,-82.98
25986,43251,UNIQUE,NATIONAL CITY BANK,OH,39.98,-82.98
25987,43260,UNIQUE,COLUMBUS,OH,39.98,-82.98
25988,43260,UNIQUE,HUNTINGTON NATIONAL BANK,OH,39.98,-82.98
25989,43266,UNIQUE,COLUMBUS,OH,39.98,-82.98
25990,43266,UNIQUE,STATE DEPARTMENTS OF OHIO,OH,39.98,-82.98
25991,43268,UNIQUE,COLUMBUS,OH,39.98,-82.98
25992,43268,UNIQUE,HUNTINGTON NATIONAL BANK,OH,39.98,-82.98
25993,43270,UNIQUE,COLUMBUS,OH,39.98,-82.98
25994,43270,UNIQUE,OHIO DEPT OF TAXATION,OH,39.98,-82.98
25995,43271,UNIQUE,COLUMBUS,OH,39.98,-82.98
25996,43271,UNIQUE,BANK ONE,OH,39.98,-82.98
25997,43272,UNIQUE,COLUMBUS,OH,39.98,-82.98
25998,43272,UNIQUE,MAIN OFFICE BOX BRM,OH,39.98,-82.98
25999,43279,UNIQUE,COLUMBUS,OH,39.98,-82.98
26000,43279,UNIQUE,SHARED ZIP CODE,OH,39.98,-82.98
26001,43287,UNIQUE,COLUMBUS,OH,39.98,-82.98
26002,43287,UNIQUE,HUNTINGTON NATIONAL BANK,OH,39.98,-82.98
26003,43291,UNIQUE,COLUMBUS,OH,39.98,-82.98
26004,43291,UNIQUE,EDDIE BAUER CO,OH,39.98,-82.98
26005,43116,STANDARD,COMMERCIAL POINT,OH,39.76,-83.05
26006,43116,STANDARD,COMMERCIAL PT,OH,39.76,-83.05
26007,43811,STANDARD,CONESVILLE,OH,40.18,-81.89
26008,45317,STANDARD,CONOVER,OH,40.14,-84.03
26009,45317,STANDARD,LENA,OH,40.14,-84.03
26010,45723,STANDARD,COOLVILLE,OH,39.22,-81.79
26011,45723,STANDARD,TORCH,OH,39.22,-81.79
26012,45739,PO BOX,HOCKINGPORT,OH,39.19,-81.75
26013,43730,STANDARD,CORNING,OH,39.6,-82.08
26014,43730,STANDARD,HEMLOCK,OH,39.6,-82.08
26015,43730,STANDARD,RENDVILLE,OH,39.6,-82.08
26016,43812,STANDARD,COSHOCTON,OH,40.26,-81.84
26017,43828,PO BOX,KEENE,OH,40.34,-81.86
26018,43836,PO BOX,PLAINFIELD,OH,40.2,-81.71
26019,45318,STANDARD,COVINGTON,OH,40.11,-84.35
26020,43731,STANDARD,CROOKSVILLE,OH,39.76,-82.09
26021,43013,STANDARD,CROTON,OH,40.23,-82.7
26022,45623,STANDARD,CROWN CITY,OH,38.58,-82.28
26023,45114,PO BOX,CUBA,OH,39.36,-83.84
26024,43732,STANDARD,CUMBERLAND,OH,39.85,-81.65
26025,45724,STANDARD,CUTLER,OH,39.4,-81.77
26026,43014,STANDARD,DANVILLE,OH,40.44,-82.26
26027,45390,STANDARD,UNION CITY,OH,40.19,-84.79
26028,45390,STANDARD,DAYTON,OH,40.19,-84.79
26029,45401,PO BOX,DAYTON,OH,39.77,-84.19
26030,45402,STANDARD,DAYTON,OH,39.77,-84.19
26031,45403,STANDARD,DAYTON,OH,39.77,-84.19
26032,45404,STANDARD,DAYTON,OH,39.77,-84.19
26033,45405,STANDARD,DAYTON,OH,39.77,-84.19
26034,45406,STANDARD,DAYTON,OH,39.77,-84.19
26035,45406,STANDARD,TROTWOOD,OH,39.77,-84.19
26036,45409,STANDARD,DAYTON,OH,39.77,-84.19
26037,45409,STANDARD,KETTERING,OH,39.77,-84.19
26038,45409,STANDARD,MORAINE,OH,39.77,-84.19
26039,45409,STANDARD,OAKWOOD,OH,39.77,-84.19
26040,45410,STANDARD,DAYTON,OH,39.77,-84.19
26041,45410,STANDARD,BEAVERCREEK,OH,39.77,-84.19
26042,45412,UNIQUE,DAYTON,OH,39.77,-84.19
26043,45412,UNIQUE,NATIONAL CITY BANK,OH,39.77,-84.19
26044,45413,PO BOX,DAYTON,OH,39.77,-84.19
26045,45413,PO BOX,NORTHRIDGE,OH,39.77,-84.19
26046,45414,STANDARD,DAYTON,OH,39.77,-84.19
26047,45414,STANDARD,NORTHRIDGE,OH,39.77,-84.19
26048,45415,STANDARD,DAYTON,OH,39.77,-84.19
26049,45416,STANDARD,DAYTON,OH,39.77,-84.19
26050,45416,STANDARD,TROTWOOD,OH,39.77,-84.19
26051,45417,STANDARD,DAYTON,OH,39.77,-84.19
26052,45418,STANDARD,DAYTON,OH,39.77,-84.19
26053,45418,STANDARD,MORAINE,OH,39.77,-84.19
26054,45418,STANDARD,TROTWOOD,OH,39.77,-84.19
26055,45419,STANDARD,DAYTON,OH,39.77,-84.19
26056,45419,STANDARD,KETTERING,OH,39.77,-84.19
26057,45419,STANDARD,OAKWOOD,OH,39.77,-84.19
26058,45420,STANDARD,DAYTON,OH,39.77,-84.19
26059,45420,STANDARD,KETTERING,OH,39.77,-84.19
26060,45422,UNIQUE,DAYTON,OH,39.77,-84.19
26061,45422,UNIQUE,MONTGOMERY CNTY ADMNSTRV,OH,39.77,-84.19
26062,45423,STANDARD,DAYTON,OH,39.77,-84.19
26063,45424,STANDARD,DAYTON,OH,39.77,-84.19
26064,45424,STANDARD,HUBER HEIGHTS,OH,39.77,-84.19
26065,45424,STANDARD,HUBER,OH,39.77,-84.19
26066,45424,STANDARD,HUBER HGTS,OH,39.77,-84.19
26067,45424,STANDARD,HUBER HTS,OH,39.77,-84.19
26068,45426,STANDARD,DAYTON,OH,39.77,-84.19
26069,45426,STANDARD,TROTWOOD,OH,39.77,-84.19
26070,45428,PO BOX,DAYTON,OH,39.77,-84.19
26071,45428,PO BOX,VETERANS ADMINISTRATION,OH,39.77,-84.19
26072,45429,STANDARD,DAYTON,OH,39.77,-84.19
26073,45429,STANDARD,KETTERING,OH,39.77,-84.19
26074,45430,STANDARD,DAYTON,OH,39.77,-84.19
26075,45430,STANDARD,BEAVERCREEK,OH,39.77,-84.19
26076,45430,STANDARD,BEAVERCREEK TOWNSHIP,OH,39.77,-84.19
26077,45430,STANDARD,BEAVERCRK TWP,OH,39.77,-84.19
26078,45430,STANDARD,KETTERING,OH,39.77,-84.19
26079,45430,STANDARD,BEAVER CREEK,OH,39.77,-84.19
26080,45431,STANDARD,DAYTON,OH,39.77,-84.19
26081,45431,STANDARD,BEAVERCREEK,OH,39.77,-84.19
26082,45431,STANDARD,BEAVERCREEK TOWNSHIP,OH,39.77,-84.19
26083,45431,STANDARD,BEAVERCRK TWP,OH,39.77,-84.19
26084,45431,STANDARD,BEAVER CREEK,OH,39.77,-84.19
26085,45431,STANDARD,RIVERSIDE,OH,39.77,-84.19
26086,45431,STANDARD,WPAFB,OH,39.77,-84.19
26087,45432,STANDARD,DAYTON,OH,39.77,-84.19
26088,45432,STANDARD,BEAVERCREEK,OH,39.77,-84.19
26089,45432,STANDARD,KETTERING,OH,39.77,-84.19
26090,45432,STANDARD,BEAVER CREEK,OH,39.77,-84.19
26091,45433,STANDARD,DAYTON,OH,39.77,-84.19
26092,45433,STANDARD,WP AIR BASE,OH,39.77,-84.19
26093,45433,STANDARD,WPAFB,OH,39.77,-84.19
26094,45433,STANDARD,WRIGHT PAT,OH,39.77,-84.19
26095,45433,STANDARD,WRIGHT PATTER,OH,39.77,-84.19
26096,45433,STANDARD,WRIGHT PATTERSON AFB,OH,39.77,-84.19
26097,45434,STANDARD,DAYTON,OH,39.77,-84.19
26098,45434,STANDARD,BEAVERCREEK,OH,39.77,-84.19
26099,45434,STANDARD,BEAVERCREEK TOWNSHIP,OH,39.77,-84.19
26100,45434,STANDARD,BEAVERCRK TWP,OH,39.77,-84.19
26101,45434,STANDARD,BEAVER CREEK,OH,39.77,-84.19
26102,45435,UNIQUE,DAYTON,OH,39.77,-84.19
26103,45435,UNIQUE,WRIGHT STATE UNIVERSITY,OH,39.77,-84.19
26104,45437,PO BOX,DAYTON,OH,39.77,-84.19
26105,45439,STANDARD,DAYTON,OH,39.77,-84.19
26106,45439,STANDARD,KETTERING,OH,39.77,-84.19
26107,45439,STANDARD,MORAINE,OH,39.77,-84.19
26108,45439,STANDARD,W CARROLLTON,OH,39.77,-84.19
26109,45439,STANDARD,WEST CARROLLTON,OH,39.77,-84.19
26110,45439,STANDARD,WEST CARROLLTON CITY,OH,39.77,-84.19
26111,45440,STANDARD,DAYTON,OH,39.77,-84.19
26112,45440,STANDARD,BEAVERCREEK,OH,39.77,-84.19
26113,45440,STANDARD,BEAVERCREEK TOWNSHIP,OH,39.77,-84.19
26114,45440,STANDARD,BEAVERCRK TWP,OH,39.77,-84.19
26115,45440,STANDARD,CENTERVILLE,OH,39.77,-84.19
26116,45440,STANDARD,KETTERING,OH,39.77,-84.19
26117,45440,STANDARD,BEAVER CREEK,OH,39.77,-84.19
26118,45440,STANDARD,WASHINGTON TOWNSHIP,OH,39.77,-84.19
26119,45441,PO BOX,DAYTON,OH,39.77,-84.19
26120,45448,UNIQUE,DAYTON,OH,39.77,-84.19
26121,45448,UNIQUE,METROPOLITAN LIFE,OH,39.77,-84.19
26122,45449,STANDARD,DAYTON,OH,39.77,-84.19
26123,45449,STANDARD,W CARROLLTON,OH,39.77,-84.19
26124,45449,STANDARD,WEST CARROLLTON,OH,39.77,-84.19
26125,45449,STANDARD,WEST CARROLLTON CITY,OH,39.77,-84.19
26126,45454,UNIQUE,DAYTON,OH,39.77,-84.19
26127,45454,UNIQUE,ELDER BEERMAN,OH,39.77,-84.19
26128,45458,STANDARD,DAYTON,OH,39.77,-84.19
26129,45458,STANDARD,CENTERVILLE,OH,39.77,-84.19
26130,45458,STANDARD,WASHINGTO TWP,OH,39.77,-84.19
26131,45458,STANDARD,WASHINGTON TOWNSHIP,OH,39.77,-84.19
26132,45459,STANDARD,DAYTON,OH,39.77,-84.19
26133,45459,STANDARD,CENTERVILLE,OH,39.77,-84.19
26134,45459,STANDARD,KETTERING,OH,39.77,-84.19
26135,45459,STANDARD,MORAINE,OH,39.77,-84.19
26136,45459,STANDARD,WASHINGTO TWP,OH,39.77,-84.19
26137,45459,STANDARD,WASHINGTON TOWNSHIP,OH,39.77,-84.19
26138,45469,UNIQUE,DAYTON,OH,39.77,-84.19
26139,45469,UNIQUE,UNIV DAYTON,OH,39.77,-84.19
26140,45469,UNIQUE,UNIVERSITY OF DAYTON,OH,39.77,-84.19
26141,45469,UNIQUE,THE UNIVERSITY OF DAYTON,OH,39.77,-84.19
26142,45470,UNIQUE,DAYTON,OH,39.77,-84.19
26143,45470,UNIQUE,METROPOLITAN MEDICAL CLAIMS,OH,39.77,-84.19
26144,45475,PO BOX,DAYTON,OH,39.77,-84.19
26145,45475,PO BOX,WASHINGTON TOWNSHIP,OH,39.77,-84.19
26146,45479,STANDARD,DAYTON,OH,39.77,-84.19
26147,45481,UNIQUE,DAYTON,OH,39.77,-84.19
26148,45481,UNIQUE,DAYTON COURTESY REPLY MAIL,OH,39.77,-84.19
26149,45482,UNIQUE,DAYTON,OH,39.77,-84.19
26150,45482,UNIQUE,DAYTON BUSINESS REPLY MAIL,OH,39.77,-84.19
26151,45490,PO BOX,DAYTON,OH,39.77,-84.19
26152,45115,PO BOX,DECATUR,OH,38.81,-83.72
26153,45115,PO BOX,BYRD,OH,38.81,-83.72
26154,43318,STANDARD,DE GRAFF,OH,40.31,-83.91
26155,43015,STANDARD,DELAWARE,OH,40.29,-83.08
26156,43117,PO BOX,DERBY,OH,39.73,-83.16
26157,43733,PO BOX,DERWENT,OH,39.93,-81.56
26158,45727,STANDARD,DEXTER CITY,OH,39.65,-81.47
26159,45319,PO BOX,DONNELSVILLE,OH,39.91,-83.94
26160,43821,STANDARD,DRESDEN,OH,40.12,-82.01
26161,43821,STANDARD,ADAMS MILLS,OH,40.12,-82.01
26162,43016,STANDARD,DUBLIN,OH,40.11,-83.13
26163,43017,STANDARD,DUBLIN,OH,40.11,-83.13
26164,43734,STANDARD,DUNCAN FALLS,OH,39.87,-81.92
26165,43735,PO BOX,EAST FULTONHAM,OH,39.85,-82.1
26166,43735,PO BOX,E FULTONHAM,OH,39.85,-82.1
26167,43738,PO BOX,FULTONHAM,OH,39.85,-82.14
26168,43319,STANDARD,EAST LIBERTY,OH,40.3,-83.58
26169,45320,STANDARD,EATON,OH,39.74,-84.63
26170,43320,STANDARD,EDISON,OH,40.55,-82.86
26171,45321,STANDARD,ELDORADO,OH,39.9,-84.67
26172,45322,STANDARD,ENGLEWOOD,OH,39.86,-84.3
26173,45322,STANDARD,UNION,OH,39.86,-84.3
26174,45323,STANDARD,ENON,OH,39.86,-83.93
26175,43018,PO BOX,ETNA,OH,39.95,-82.68
26176,45324,STANDARD,FAIRBORN,OH,39.8,-84.01
26177,45324,STANDARD,BEAVERCREEK,OH,39.8,-84.01
26178,45324,STANDARD,BEAVERCREEK TOWNSHIP,OH,39.8,-84.01
26179,45324,STANDARD,BEAVERCRK TWP,OH,39.8,-84.01
26180,45324,STANDARD,BEAVER CREEK,OH,39.8,-84.01
26181,45118,STANDARD,FAYETTEVILLE,OH,39.18,-83.93
26182,45118,STANDARD,SAINT MARTIN,OH,39.18,-83.93
26183,45119,PO BOX,FEESBURG,OH,38.87,-83.97
26184,45120,STANDARD,FELICITY,OH,38.83,-84.09
26185,45120,STANDARD,STRINGTOWN,OH,38.83,-84.09
26186,45326,STANDARD,FLETCHER,OH,40.14,-84.11
26187,45628,STANDARD,FRANKFORT,OH,39.4,-83.18
26188,45005,STANDARD,FRANKLIN,OH,39.55,-84.3
26189,45005,STANDARD,CARLISLE,OH,39.55,-84.3
26190,45005,STANDARD,MIDDLETOWN,OH,39.55,-84.3
26191,45005,STANDARD,BLUE BALL,OH,39.55,-84.3
26192,45629,STANDARD,FRANKLIN FURNACE,OH,38.6,-82.84
26193,45629,STANDARD,FRANKLN FRNCE,OH,38.6,-82.84
26194,45629,STANDARD,STREAM SIDE,OH,38.6,-82.84
26195,43822,STANDARD,FRAZEYSBURG,OH,40.11,-82.11
26196,43019,STANDARD,FREDERICKTOWN,OH,40.47,-82.54
26197,43019,STANDARD,FREDRICKTWN,OH,40.47,-82.54
26198,43824,STANDARD,FRESNO,OH,40.36,-81.75
26199,43824,STANDARD,NEW BEDFORD,OH,40.36,-81.75
26200,45630,PO BOX,FRIENDSHIP,OH,38.69,-83.11
26201,43321,STANDARD,FULTON,OH,40.46,-82.82
26202,43021,STANDARD,GALENA,OH,40.22,-82.88
26203,45631,STANDARD,GALLIPOLIS,OH,38.82,-82.19
26204,45631,STANDARD,RODNEY,OH,38.82,-82.19
26205,43119,STANDARD,GALLOWAY,OH,39.93,-83.19
26206,43022,STANDARD,GAMBIER,OH,40.37,-82.39
26207,45121,STANDARD,GEORGETOWN,OH,38.86,-83.9
26208,45121,STANDARD,BROWN COUNTY,OH,38.86,-83.9
26209,45121,STANDARD,CLERMONT CNTY,OH,38.86,-83.9
26210,45121,STANDARD,CLERMONT COUNTY,OH,38.86,-83.9
26211,45121,STANDARD,ASH RIDGE,OH,38.86,-83.9
26212,45121,STANDARD,BROWNTOWN,OH,38.86,-83.9
26213,45121,STANDARD,HILLMAN,OH,38.86,-83.9
26214,45121,STANDARD,UTOPIA,OH,38.86,-83.9
26215,45325,STANDARD,FARMERSVILLE,OH,39.67,-84.42
26216,45325,STANDARD,GERMANTOWN,OH,39.67,-84.42
26217,45327,STANDARD,GERMANTOWN,OH,39.63,-84.36
26218,45328,PO BOX,GETTYSBURG,OH,40.11,-84.49
26219,43739,STANDARD,GLENFORD,OH,39.88,-82.31
26220,43760,STANDARD,MOUNT PERRY,OH,39.87,-82.18
26221,45732,STANDARD,GLOUSTER,OH,39.5,-82.08
26222,45732,STANDARD,WRIGHTSTOWN,OH,39.5,-82.08
26223,45122,STANDARD,GOSHEN,OH,39.22,-84.09
26224,45122,STANDARD,COZADDALE,OH,39.22,-84.09
26225,45122,STANDARD,EDENTON,OH,39.22,-84.09
26226,43023,STANDARD,GRANVILLE,OH,40.07,-82.5
26227,43740,PO BOX,GRATIOT,OH,39.95,-82.21
26228,45330,PO BOX,GRATIS,OH,39.64,-84.52
26229,43322,PO BOX,GREEN CAMP,OH,40.53,-83.2
26230,45123,STANDARD,GREENFIELD,OH,39.35,-83.38
26231,45123,STANDARD,ROSS COUNTY,OH,39.35,-83.38
26232,45123,STANDARD,RAINSBORO,OH,39.35,-83.38
26233,45331,STANDARD,GREENVILLE,OH,40.1,-84.62
26234,43123,STANDARD,GROVE CITY,OH,39.87,-83.07
26235,43123,STANDARD,DARBYDALE,OH,39.87,-83.07
26236,43123,STANDARD,URBANCREST,OH,39.87,-83.07
26237,43125,STANDARD,GROVEPORT,OH,39.86,-82.89
26238,43195,UNIQUE,GROVEPORT,OH,39.86,-82.89
26239,43195,UNIQUE,GAP INC DIRECT,OH,39.86,-82.89
26240,43199,UNIQUE,GROVEPORT,OH,39.86,-82.89
26241,43199,UNIQUE,DIST FULFILLMENT SVC,OH,39.86,-82.89
26242,45735,STANDARD,GUYSVILLE,OH,39.29,-81.92
26243,45634,STANDARD,HAMDEN,OH,39.16,-82.52
26244,45634,STANDARD,DUNDAS,OH,39.16,-82.52
26245,45130,STANDARD,HAMERSVILLE,OH,38.91,-83.98
26246,45130,STANDARD,POETOWN,OH,38.91,-83.98
26247,45130,STANDARD,YANKEETOWN,OH,38.91,-83.98
26248,45011,STANDARD,HAMILTON,OH,39.39,-84.56
26249,45011,STANDARD,FAIRFIELD,OH,39.39,-84.56
26250,45011,STANDARD,INDIAN SPGS,OH,39.39,-84.56
26251,45011,STANDARD,LIBERTY TWP,OH,39.39,-84.56
26252,45011,STANDARD,VILLAGE OF INDIAN SPRINGS,OH,39.39,-84.56
26253,45011,STANDARD,WEST CHESTER,OH,39.39,-84.56
26254,45011,STANDARD,CITY VIEW HEIGHTS,OH,39.39,-84.56
26255,45011,STANDARD,NEW MIAMI,OH,39.39,-84.56
26256,45011,STANDARD,SAINT CLAIR,OH,39.39,-84.56
26257,45012,PO BOX,HAMILTON,OH,39.39,-84.56
26258,45013,STANDARD,HAMILTON,OH,39.39,-84.56
26259,45013,STANDARD,INDIAN SPGS,OH,39.39,-84.56
26260,45013,STANDARD,ROSSVILLE,OH,39.39,-84.56
26261,45013,STANDARD,VILLAGE OF INDIAN SPRINGS,OH,39.39,-84.56
26262,45013,STANDARD,MILLVILLE,OH,39.39,-84.56
26263,45014,STANDARD,FAIRFIELD,OH,39.33,-84.54
26264,45014,STANDARD,HAMILTON,OH,39.33,-84.54
26265,45014,STANDARD,INDIAN SPGS,OH,39.33,-84.54
26266,45014,STANDARD,VILLAGE OF INDIAN SPRINGS,OH,39.33,-84.54
26267,45014,STANDARD,WEST CHESTER,OH,39.33,-84.54
26268,45015,STANDARD,HAMILTON,OH,39.39,-84.56
26269,45015,STANDARD,INDIAN SPGS,OH,39.39,-84.56
26270,45015,STANDARD,LINDENWALD,OH,39.39,-84.56
26271,45015,STANDARD,VILLAGE OF INDIAN SPRINGS,OH,39.39,-84.56
26272,45015,STANDARD,PRINCETON,OH,39.39,-84.56
26273,45018,PO BOX,FAIRFIELD,OH,39.33,-84.54
26274,45018,PO BOX,HAMILTON,OH,39.33,-84.54
26275,45025,UNIQUE,HAMILTON,OH,39.39,-84.56
26276,45025,UNIQUE,OHIO CASUALTY INS,OH,39.39,-84.56
26277,45026,UNIQUE,HAMILTON,OH,39.39,-84.56
26278,45026,UNIQUE,WEST AMERICAN INS,OH,39.39,-84.56
26279,43323,STANDARD,HARPSTER,OH,40.73,-83.25
26280,43126,PO BOX,HARRISBURG,OH,39.81,-83.17
26281,45030,STANDARD,HARRISON,OH,39.24,-84.79
26282,45030,STANDARD,CROSBY,OH,39.24,-84.79
26283,45030,STANDARD,FORT SCOTT CAMPS,OH,39.24,-84.79
26284,45030,STANDARD,NEW BALTIMORE,OH,39.24,-84.79
26285,45030,STANDARD,NEW HAVEN,OH,39.24,-84.79
26286,45032,PO BOX,HARVEYSBURG,OH,39.5,-84
26287,45032,PO BOX,MASSIE,OH,39.5,-84
26288,45636,PO BOX,HAVERHILL,OH,38.58,-82.8
26289,43127,PO BOX,HAYDENVILLE,OH,39.49,-82.29
26290,43025,STANDARD,HEBRON,OH,39.96,-82.49
26291,45131,PO BOX,HIGGINSPORT,OH,38.79,-83.96
26292,45132,PO BOX,HIGHLAND,OH,39.34,-83.59
26293,43026,STANDARD,HILLIARD,OH,40.03,-83.14
26294,45133,STANDARD,HILLSBORO,OH,39.2,-83.61
26295,45133,STANDARD,ALLENSBURG,OH,39.2,-83.61
26296,45133,STANDARD,BELFAST,OH,39.2,-83.61
26297,45133,STANDARD,EAST DANVILLE,OH,39.2,-83.61
26298,45133,STANDARD,FAIRFAX,OH,39.2,-83.61
26299,45133,STANDARD,NEW MARKET,OH,39.2,-83.61
26300,45133,STANDARD,NORTH UNIONTOWN,OH,39.2,-83.61
26301,45133,STANDARD,SUGAR TREE RIDGE,OH,39.2,-83.61
26302,45133,STANDARD,WILLETSVILLE,OH,39.2,-83.61
26303,45332,STANDARD,HOLLANSBURG,OH,39.99,-84.79
26304,43027,PO BOX,HOMER,OH,40.22,-82.51
26305,43746,STANDARD,HOPEWELL,OH,39.96,-82.17
26306,45333,STANDARD,HOUSTON,OH,40.24,-84.35
26307,43028,STANDARD,HOWARD,OH,40.38,-82.27
26308,43324,STANDARD,HUNTSVILLE,OH,40.44,-83.8
26309,43325,PO BOX,IBERIA,OH,40.67,-82.84
26310,45638,STANDARD,IRONTON,OH,38.53,-82.67
26311,45638,STANDARD,COAL GROVE,OH,38.53,-82.67
26312,45638,STANDARD,HANGING ROCK,OH,38.53,-82.67
26313,43029,STANDARD,IRWIN,OH,40.12,-83.45
26314,45640,STANDARD,JACKSON,OH,39.04,-82.62
26315,45334,STANDARD,JACKSON CENTER,OH,40.43,-84.03
26316,45334,STANDARD,JACKSON CTR,OH,40.43,-84.03
26317,43030,PO BOX,JACKSONTOWN,OH,39.92,-82.39
26318,45740,PO BOX,JACKSONVILLE,OH,39.47,-82.08
26319,45335,STANDARD,JAMESTOWN,OH,39.65,-83.74
26320,45642,PO BOX,JASPER,OH,39.03,-83.05
26321,43128,STANDARD,JEFFERSONVILLE,OH,39.65,-83.55
26322,43128,STANDARD,JEFFERSONVLLE,OH,39.65,-83.55
26323,43747,STANDARD,JERUSALEM,OH,39.85,-81.09
26324,43757,PO BOX,MALAGA,OH,39.85,-81.15
26325,43031,STANDARD,JOHNSTOWN,OH,40.15,-82.68
26326,43748,STANDARD,JUNCTION CITY,OH,39.72,-82.3
26327,43748,STANDARD,JNCTN CITY,OH,39.72,-82.3
26328,43326,STANDARD,KENTON,OH,40.64,-83.61
26329,43326,STANDARD,HEPBURN,OH,40.64,-83.61
26330,45643,PO BOX,KERR,OH,38.87,-82.25
26331,45336,PO BOX,KETTLERSVILLE,OH,40.43,-84.26
26332,43032,PO BOX,KILBOURNE,OH,40.3,-83.05
26333,43749,STANDARD,KIMBOLTON,OH,40.15,-81.57
26334,43749,STANDARD,GUERNSEY,OH,40.15,-81.57
26335,45034,STANDARD,KINGS MILLS,OH,39.34,-84.3
26336,45034,STANDARD,KINGS ISLAND,OH,39.34,-84.3
26337,45633,PO BOX,HALLSVILLE,OH,39.44,-82.84
26338,45644,STANDARD,KINGSTON,OH,39.47,-82.91
26339,43033,PO BOX,KIRKERSVILLE,OH,39.95,-82.59
26340,45645,STANDARD,KITTS HILL,OH,38.57,-82.53
26341,43331,STANDARD,LAKEVIEW,OH,40.48,-83.92
26342,43331,STANDARD,ORCHARD ISLAND,OH,40.48,-83.92
26343,43130,STANDARD,LANCASTER,OH,39.72,-82.59
26344,45741,STANDARD,LANGSVILLE,OH,39.05,-82.23
26345,45741,STANDARD,DEXTER,OH,39.05,-82.23
26346,43332,STANDARD,LA RUE,OH,40.57,-83.38
26347,45646,STANDARD,LATHAM,OH,39.07,-83.32
26348,45337,STANDARD,LAURA,OH,39.99,-84.4
26349,45337,STANDARD,POTSDM,OH,39.99,-84.4
26350,43135,STANDARD,LAURELVILLE,OH,39.47,-82.73
26351,43152,STANDARD,SOUTH BLOOMINGVILLE,OH,39.41,-82.59
26352,43152,STANDARD,LAURELVILLE,OH,39.41,-82.59
26353,43152,STANDARD,S BLOOMINGVIL,OH,39.41,-82.59
26354,43152,STANDARD,S BLOOMINGVILLE,OH,39.41,-82.59
26355,43152,STANDARD,SO BLOOMINGVILLE,OH,39.41,-82.59
26356,43156,PO BOX,TARLTON,OH,39.55,-82.77
26357,43156,PO BOX,LAURELVILLE,OH,39.55,-82.77
26358,45036,STANDARD,LEBANON,OH,39.42,-84.21
26359,45036,STANDARD,LIBERTY TWP,OH,39.42,-84.21
26360,45135,STANDARD,LEESBURG,OH,39.34,-83.55
26361,45135,STANDARD,FAYETTE COUNTY,OH,39.34,-83.55
26362,45135,STANDARD,HGLND COUNTY,OH,39.34,-83.55
26363,45135,STANDARD,HIGHLAND COUNTY,OH,39.34,-83.55
26364,45135,STANDARD,CLINTON COUNTY,OH,39.34,-83.55
26365,45135,STANDARD,EAST MONROE,OH,39.34,-83.55
26366,45135,STANDARD,SAMANTHA,OH,39.34,-83.55
26367,45138,PO BOX,LEES CREEK,OH,39.41,-83.63
26368,45338,STANDARD,LEWISBURG,OH,39.84,-84.54
26369,43035,STANDARD,LEWIS CENTER,OH,40.18,-82.99
26370,43333,STANDARD,LEWISTOWN,OH,40.43,-83.93
26371,43754,STANDARD,LEWISVILLE,OH,39.76,-81.21
26372,43754,STANDARD,SYCAMORE VALLEY,OH,39.76,-81.21
26373,43754,STANDARD,SYCAMORE VLY,OH,39.76,-81.21
26374,43786,PO BOX,STAFFORD,OH,39.71,-81.27
26375,43136,STANDARD,LITHOPOLIS,OH,39.8,-82.81
26376,45742,STANDARD,LITTLE HOCKING,OH,39.29,-81.73
26377,45742,STANDARD,LITTLE HOCKNG,OH,39.29,-81.73
26378,43137,STANDARD,LOCKBOURNE,OH,39.8,-82.97
